-1.998234640213760294e+00,1.514110659051703944e+00,1.000000000000000000e+00
-9.853983038482416745e-01,-9.384011351896538455e-01,-1.000000000000000000e+00
-3.321926843795695583e-01,-8.269247723719311272e-02,1.000000000000000000e+00
4.959812219027673677e-03,9.359409567410790221e-01,1.000000000000000000e+00
1.073045415500927403e-03,-3.627105005112747360e-01,-1.000000000000000000e+00
3.373793716035488055e-01,-1.205791832908592154e+00,1.000000000000000000e+00
-2.300891545153728179e-01,-5.470354519021374262e-01,1.000000000000000000e+00
1.081106788885581038e-01,6.531695734305679180e-01,1.000000000000000000e+00
-1.029708126322576245e+00,2.834034357037069074e-01,1.000000000000000000e+00
4.156641315699554640e-01,8.602110614471526473e-01,1.000000000000000000e+00
1.909797306548525864e+00,-4.993452958371907835e-02,-1.000000000000000000e+00
1.232512330850737525e+00,1.241793564111568049e+00,-1.000000000000000000e+00
-1.404661036265608676e+00,-1.056178075920367831e+00,1.000000000000000000e+00
1.902680544151554853e+00,-1.460918973295711742e+00,-1.000000000000000000e+00
-7.435682789496124157e-01,-1.912618729601052170e-01,1.000000000000000000e+00
-7.515779262781607795e-01,-9.215861710286763486e-01,1.000000000000000000e+00
-1.768508158945393260e-01,-1.483072203962112035e+00,-1.000000000000000000e+00
6.014102357263853005e-01,-1.879916839757965752e-01,1.000000000000000000e+00
8.017560894645052727e-01,-2.930438929562497186e-01,-1.000000000000000000e+00
7.805140155400516200e-01,2.361968614383236076e-01,-1.000000000000000000e+00
-6.345604414043379791e-03,1.605254103499344831e+00,-1.000000000000000000e+00
3.081884660993483127e+00,5.352976811238306931e-01,-1.000000000000000000e+00
1.363674107191912288e+00,-3.153460339760983389e-01,1.000000000000000000e+00
7.994237374786362649e-01,-6.837967323085853977e-01,-1.000000000000000000e+00
-6.021832901709364139e-01,-2.484003388576609961e-01,-1.000000000000000000e+00
-4.476099914332176688e-01,-3.849486939138464792e-02,-1.000000000000000000e+00
2.131748382284496479e+00,1.317483533611681357e-01,-1.000000000000000000e+00
6.182987236039065859e-01,-8.743308713375999019e-01,-1.000000000000000000e+00
-1.355739059188910967e-01,-2.623944435757866733e-01,-1.000000000000000000e+00
2.827389553580387793e-01,-9.262539853350729158e-02,-1.000000000000000000e+00
-5.389698853671265333e-01,-1.473412211462266919e-01,1.000000000000000000e+00
-5.760412522392392987e-01,-3.024980689783908772e-01,1.000000000000000000e+00
-1.087071258926701312e+00,-3.989171787439533823e-01,-1.000000000000000000e+00
1.488910147671928641e+00,1.044007914519412827e-01,1.000000000000000000e+00
1.212701925662855729e+00,-8.653951221581065445e-01,-1.000000000000000000e+00
-8.112900618797540542e-01,-1.931883821625695274e+00,-1.000000000000000000e+00
-7.864023080484107142e-01,-1.664303604869575848e+00,1.000000000000000000e+00
-3.777630869067748476e-01,1.353603593765538293e-01,1.000000000000000000e+00
-7.817408624016894958e-01,1.355409076676207525e-01,-1.000000000000000000e+00
7.724849690756941945e-01,-3.443652372901920833e-01,1.000000000000000000e+00
1.278828144489778662e+00,3.637118323887484350e-01,1.000000000000000000e+00
2.119262447852261921e+00,-1.870416944438701323e+00,-1.000000000000000000e+00
1.260241282001474339e+00,2.168434186604860425e+00,1.000000000000000000e+00
-1.524118100168866397e+00,-4.054137430897469252e-01,-1.000000000000000000e+00
1.133549620039619565e+00,-1.315403568354603925e+00,-1.000000000000000000e+00
3.042362695737066414e-01,-2.477506483043498686e-01,1.000000000000000000e+00
-7.077956080003594552e-01,6.329832609511305552e-01,-1.000000000000000000e+00
4.284898326735500640e-01,-1.425376765469019147e-01,-1.000000000000000000e+00
2.976315012816541650e+00,1.147548728548451358e+00,-1.000000000000000000e+00
-5.320930085895156925e-01,1.004704411356427407e+00,-1.000000000000000000e+00
-7.444579826905890485e-01,7.861965911967876419e-01,-1.000000000000000000e+00
-2.116132754408854566e-01,1.152289005205561434e+00,1.000000000000000000e+00
1.351464693979752829e-01,-3.125132693652158955e-01,1.000000000000000000e+00
1.448522611848405584e+00,-1.292509845435990401e-01,1.000000000000000000e+00
1.850478459135546649e-01,2.103085988518742233e-01,-1.000000000000000000e+00
5.620902211557746719e-01,1.743910675181484571e+00,-1.000000000000000000e+00
5.256916778265315893e-01,-7.384766688269575052e-01,1.000000000000000000e+00
-4.055897470513275538e-01,-4.432672271273295217e-01,1.000000000000000000e+00
1.054054237749308731e+00,-1.752586133782617406e+00,-1.000000000000000000e+00
-2.121894387352408984e+00,-6.672427189930756342e-01,1.000000000000000000e+00
1.973288703301760982e+00,2.028717866707531736e-01,-1.000000000000000000e+00
1.022492943520050934e+00,1.411586222992986250e-01,1.000000000000000000e+00
6.678252699316512553e-01,-6.495538507899204506e-01,1.000000000000000000e+00
2.354921707366929851e-01,3.874071588870386385e-01,1.000000000000000000e+00
1.023972559290881490e+00,-4.478355352872591677e-01,1.000000000000000000e+00
3.000771539066198756e-01,-1.294917845907947174e-01,1.000000000000000000e+00
